tweet_id,sentiment,tweet,tokenized,compound,negative,neutral,positive
1960199422,happiness,@iamchrisc I'm soo jealous right now!!,iamchrisc i m soo jealou right now,0.0,0.0,1.0,0.0
1960205748,happiness,Just woke up! Annnnd have just realised I missed un uber sunny day...score,just woke up annnnd have just realis i miss un uber sunni day score,-0.1531,0.118,0.882,0.0
1960210481,happiness,@Cholle2001 lucky...you get to do capoeira,choll lucki you get to do capoeira,0.0,0.0,1.0,0.0
1960252350,happiness,Raining...  I missed the rain so much...  I am grateful for it ;),rain i miss the rain so much i am grate for it,-0.1531,0.151,0.849,0.0
1960256363,happiness,"had fun tonight ^^ make up, pillow fights and skins. wish i could have stayed over",had fun tonight make up pillow fight and skin wish i could have stay over,0.5267,0.133,0.561,0.306
1960259781,happiness,Omega is tomorrow. Haven't really planned anything for it. Make sure to come if you can. It'll be awesome. Then move-in June 1st.,omega is tomorrow haven t realli plan anyth for it make sure to come if you can it ll be awesom then move in june st,0.3182,0.0,0.913,0.087
1960303032,happiness,@zenithus at least you have a next year  into the big wide world for me!,zenithu at least you have a next year into the big wide world for me,0.0,0.0,1.0,0.0
1960317285,happiness,"@flippy10 deh, i wish the deal was up when i bought my macbook in december  but.. at least i got 100 bucks off! :]",flippi deh i wish the deal wa up when i bought my macbook in decemb but at least i got buck off,0.2144,0.0,0.907,0.093
1960319406,happiness,Back home  Had a great time!,back home had a great time,0.6249,0.0,0.494,0.506
1960321065,happiness,Havin a much better day today!! Finished the last Twilight book yesterday. Classes start next week!      Get at me yall!!,havin a much better day today finish the last twilight book yesterday class start next week get at me yall,0.4404,0.0,0.861,0.139
1960323106,happiness,Hopped up out the bed put my swwwaaaaggg oooonnnn! Then got back in the bed it's raining,hop up out the bed put my swwwaaaaggg oooonnnn then got back in the bed it s rain,0.0,0.0,1.0,0.0
1960323954,happiness,i got a freakin macbook!!!!! hoorayyy! but i freakin deleted phootbooth.,i got a freakin macbook hoorayyy but i freakin delet phootbooth,0.0,0.0,1.0,0.0
1960346631,happiness,@EsmeACullen AWWWWWWW you totally rock...I felt all  and now I'm the happiest girl eva!,esmeacullen awwwwwww you total rock i felt all and now i m the happiest girl eva,0.6369,0.0,0.741,0.259
1960377541,happiness,I did that once,i did that onc,0.0,0.0,1.0,0.0
1960377687,happiness,"On the list of park closures - Calaveras Big Trees SP, where I'm headed this weekend. So glad to be visiting before it's too late.",on the list of park closur calavera big tree sp where i m head thi weekend so glad to be visit befor it s too late,0.5949,0.0,0.851,0.149
1960381185,happiness,"Sold bikes faster than expected, and we are running out of sizes.    Luckily the single speeds are on the ocean now! ETA -  EO June.",sold bike faster than expect and we are run out of size luckili the singl speed are on the ocean now eta eo june,0.0,0.0,1.0,0.0
1960386215,happiness,Just took daughter to school. Still tired and still no voice. I know some people are happy!! LOL. Time to get ready for work,just took daughter to school still tire and still no voic i know some peopl are happi lol time to get readi for work,0.1531,0.085,0.808,0.108
1960386429,happiness,"I've got a bit of neckache after going hard (not going home) at Alternative night. I mean I have to, it's nearly all over",i ve got a bit of neckach after go hard not go home at altern night i mean i have to it s nearli all over,-0.1027,0.065,0.935,0.0
1960387346,happiness,greeeeeeeeeeeat  this summer i have four classes...if you know me...u know why,greeeeeeeeeeeat thi summer i have four class if you know me u know whi,0.0,0.0,1.0,0.0
1960392032,happiness,@tiffaniallen: i'm happy you got your hair did!! and i cant wait til i get back to see it! we're leaving today,tiffaniallen i m happi you got your hair did and i cant wait til i get back to see it we re leav today,0.0,0.0,1.0,0.0
1960392207,happiness,@lilabiem hahaha well why would you smack ME for that?!  hahaha THE BIG BANGGG,lilabiem hahaha well whi would you smack me for that hahaha the big banggg,0.8519,0.0,0.542,0.458
1960452919,happiness,@GlasgowGooner Boo  well its good fun tho.. sucks if u cant get cards.. I finished 10th in last nights #tpt I took @street out LOL,glasgowgoon boo well it good fun tho suck if u cant get card i finish th in last night tpt i took street out lol,0.802,0.094,0.548,0.358
1960454526,happiness,"@HansenBanana Kayyy XD Yeah, everyone always talks about the part where the dog dies  I need to find a movie that you haven't seen now XD",hansenbanana kayyy xd yeah everyon alway talk about the part where the dog die i need to find a movi that you haven t seen now xd,0.7096,0.116,0.593,0.291
1960456079,happiness,Broke my carafe  went to Starbucks for my caffiene fix and the lights go out...just for a sec but are you kidding me..got to laugh. Ha!,broke my caraf went to starbuck for my caffien fix and the light go out just for a sec but are you kid me got to laugh ha,0.7964,0.056,0.708,0.236
1960457865,happiness,@GothLitChic It's too nice to be inside,gothlitch it s too nice to be insid,0.4215,0.0,0.682,0.318
1960458164,happiness,"@aligomm wow! How cool is that! or was I guess, I have 18 now  haha get another follower!",aligomm wow how cool is that or wa i guess i have now haha get anoth follow,0.8442,0.0,0.569,0.431
1960460785,happiness,Vacation over!!!  Looking forward to the next one........,vacat over look forward to the next one,0.0,0.0,1.0,0.0
1960461627,happiness,"Off to work. My last day. Get to walk around and out-process. I am very happy to be one step closer to what I really want to do, but  2.",off to work my last day get to walk around and out process i am veri happi to be one step closer to what i realli want to do but,0.0387,0.0,0.959,0.041
1960465264,happiness,@emily859 Glad to hear the weather's nice.  It's rained just about every day for the last five days.  Not fun for exploring,emili glad to hear the weather s nice it s rain just about everi day for the last five day not fun for explor,0.4763,0.098,0.691,0.211
1960466081,happiness,@Xanthetwirls I only saw urs by chance. Who else would have that name! Think I'll b missing 2nite too.  Thank god for YouTube.,xanthetwirl i onli saw ur by chanc who els would have that name think i ll b miss nite too thank god for youtub,0.4588,0.066,0.744,0.19
1960469737,happiness,chillin at home for the day yippee...wish @youngives was here to keep me company,chillin at home for the day yippe wish youngiv wa here to keep me compani,0.4019,0.0,0.838,0.162
1960502245,happiness,@kiitzyy I think so hahah geez lady 3 hours ago?? Go to bed!! Lack of sleep is bad for your skin!,kiitzyy i think so hahah geez ladi hour ago go to bed lack of sleep is bad for your skin,-0.7003,0.254,0.746,0.0
1960515884,happiness,"The weather is SO nice! And there were so many hot guys in town, I felt like a kid in a candy store. Except all the candies are straight",the weather is so nice and there were so mani hot guy in town i felt like a kid in a candi store except all the candi are straight,0.7915,0.0,0.742,0.258
1960517670,happiness,"@putitonmyvisa haha nice! I heard it's a sweet hotel. On another note, not a good game last night",putitonmyvisa haha nice i heard it s a sweet hotel on anoth note not a good game last night,0.7502,0.108,0.495,0.396
1960517766,happiness,"My storm is acting up  ....Excited for the discussion session regarding Social Media. Scott Lake, CEO of ThinkSM, will be attending.",my storm is act up excit for the discuss session regard social media scott lake ceo of thinksm will be attend,0.0,0.0,1.0,0.0
1960518377,happiness,@peterfacinelli You didn't answer my riddle  Party pooper lol. Jokes Joyce  it was a good one tho haha. Hav a gr8 weekend!,peterfacinelli you didn t answer my riddl parti pooper lol joke joyc it wa a good one tho haha hav a gr weekend,0.872,0.0,0.595,0.405
1960544388,happiness,Last time we'll get tacos like this.,last time we ll get taco like thi,0.3612,0.0,0.737,0.263
1960544570,happiness,@littlelaughalot nice! it's days like today I wish we had a garden,littlelaughalot nice it s day like today i wish we had a garden,0.7906,0.0,0.467,0.533
1960558298,happiness,@kirstiealley It'd be nice but soon we'll have to Pay to Tweet,kirstiealley it d be nice but soon we ll have to pay to tweet,0.0772,0.11,0.759,0.131
1960560676,happiness,i really want to see cash cash again,i realli want to see cash cash again,0.0772,0.0,0.822,0.178
1960561640,happiness,aaah good bye mikee  smoked crabs!,aaah good bye mike smoke crab,0.4404,0.0,0.633,0.367
1960568255,happiness,@JamesScholes Yes. We have a copyright exemption we're apparently trying to ensure the rest of the world doesn't have.  #sccr18,jamesschol ye we have a copyright exempt we re appar tri to ensur the rest of the world doesn t have sccr,0.1027,0.0,0.931,0.069
1960577913,happiness,Last night was fun w the lightening and thunder  Today will be in the 90s,last night wa fun w the lighten and thunder today will be in the s,0.5106,0.0,0.784,0.216
1960580710,happiness,@patrickmanning Yes PM PM you are right,patrickman ye pm pm you are right,0.0,0.0,1.0,0.0
1960581168,happiness,@menchuly it's Friday and sweldo day too,menchuli it s friday and sweldo day too,0.0,0.0,1.0,0.0
1960587112,happiness,@NikkiBons Happy Birthday Dork!! Lots of love for you today!!!  I wish I was there so I could buy you a drink   Make it a great night!,nikkibon happi birthday dork lot of love for you today i wish i wa there so i could buy you a drink make it a great night,0.8625,0.076,0.573,0.35
1960591078,happiness,@DoperahStyles chillin promoting muzik...not eating  lmaao,doperahstyl chillin promot muzik not eat lmaao,0.0,0.0,1.0,0.0
1960603122,happiness,Just had an iced coffee. Christ that tasted nasty,just had an ice coffe christ that tast nasti,0.0,0.0,1.0,0.0
1960608296,happiness,@filthydukes _yeah thanks for that you pair of gits  (hope it's mega- like the bus!),filthyduk yeah thank for that you pair of git hope it s mega like the bu,0.8442,0.0,0.521,0.479
1960625068,happiness,Had a lovely day yesterday. The weather was great! Now stupid slapton,had a love day yesterday the weather wa great now stupid slapton,0.7096,0.173,0.406,0.421
1960629759,happiness,I am sick  but Ians coming over so its all good ;),i am sick but ian come over so it all good,0.4759,0.149,0.556,0.295
1960631717,happiness,@MollieOfficial congrats mollie! just wish i could have got some tickets,mollieoffici congrat molli just wish i could have got some ticket,0.4019,0.0,0.769,0.231
1960662447,happiness,It just hit me that I am leaving conti...     boooooooo..,it just hit me that i am leav conti boooooooo,0.0,0.0,1.0,0.0
1960673939,happiness,"@lurkey hahaha chivalry's not dead, just rare",lurkey hahaha chivalri s not dead just rare,0.793,0.0,0.415,0.585
1960706134,happiness,@ConciseKilgore morning T! I love their breakfast! If I wasn't stuck at the shop right now getting maintenance done to the ride!,concisekilgor morn t i love their breakfast if i wasn t stuck at the shop right now get mainten done to the ride,0.4939,0.086,0.733,0.181
1960706333,happiness,O dnt even like wearing  my skinny jean no more cuz of yall bitch ass ni99as...,o dnt even like wear my skinni jean no more cuz of yall bitch ass ni as,-0.7906,0.396,0.5,0.104
1960707578,happiness,"ooh lovely, a ridiculous amount of revision left to do",ooh love a ridicul amount of revis left to do,0.6369,0.0,0.656,0.344
1960715538,happiness,"what up world im just chillin, bout to go get this money!! But in this economy no money is easy money anymore",what up world im just chillin bout to go get thi money but in thi economi no money is easi money anymor,-0.4215,0.118,0.882,0.0
1960718708,happiness,@arlastouch nothing yet  still looking....but lets for sure do lunch next week!!,arlastouch noth yet still look but let for sure do lunch next week,0.4497,0.0,0.803,0.197
1960758436,happiness,@ElizaPatricia =o YOU SAW FLEETWOOD MAC! I'm insanely jealous. I don't have enough money to buy tickets.  I think I'll never see them. =(,elizapatricia o you saw fleetwood mac i m insan jealou i don t have enough money to buy ticket i think i ll never see them,0.0,0.0,1.0,0.0
1960758973,happiness,So I get up early and I feel good about the day. I walk to work and I'm feeling alright. But guess what... I don't work today.,so i get up earli and i feel good about the day i walk to work and i m feel alright but guess what i don t work today,0.3506,0.0,0.853,0.147
