id,sentiment,tweet,snowball_stemmed_tweets,preprocessed_tweets,sent_negative,sent_neutral,sent_positive,snowball_negative,snowball_neutral,snowball_pos
1957084166,sadness,Sometimes the things you say hurt the ones you love most unintentionally.  And you can never ever take it back or fix it.,sometim thing say hurt one love unintent never ever take back fix,sometimes things say hurt ones love unintentionally never ever take back fix,0.193,0.568,0.239,0.193,0.568,0.239
1957084446,sadness,@nickkk_ that sucks!,mentionher suck,mentionhere sucks,0.714,0.286,0.0,0.744,0.256,0.0
1957084638,sadness,Having Fever  dont feel to work,fever dont feel work,fever dont feel work,0.0,1.0,0.0,0.0,1.0,0.0
1957084945,sadness,missing @MeLDiBiAsE...6 days can't pass quick enough,miss mentionhere6 day cant pass quick enough,missing mentionhere6 days cant pass quick enough,0.268,0.732,0.0,0.211,0.789,0.0
1957085211,sadness,"Working from home today, my back is killing me  Doctor and then physio after later today.",work home today back kill doctor physio later today,working home today back killing doctor physio later today,0.355,0.645,0.0,0.37,0.63,0.0
1957086137,happiness,"@ddlovato demi, just say hi to me and it`s enough. just replay to me please  love you so much!!!",mentionher demi say hi enough replay pleas love much,mentionhere demi say hi enough replay please love much,0.0,0.519,0.481,0.0,0.656,0.344
1957087793,sadness,Missing you all deeply,miss deepli,missing deeply,0.688,0.312,0.0,0.615,0.385,0.0
1957088179,happiness,"@mrssunshine96 big now!!! Vanessa is going to be 3 in September, its going by so fast!  its hard cuz Im workin so much, I miss out on alot",mentionher big vanessa go 3 septemb go fast hard cuz im workin much miss alot,mentionhere big vanessa going 3 september going fast hard cuz im workin much miss alot,0.2,0.8,0.0,0.2,0.8,0.0
1957088224,sadness,"@Ravels sniff sniff  take care ravels! Hopefully we'll be chatting again soon. In the mean time, I'll HELLA miss you.",mentionher sniff sniff take care ravel hope well chat soon mean time ill hella miss,mentionhere sniff sniff take care ravels hopefully well chatting soon mean time ill hella miss,0.207,0.441,0.353,0.205,0.437,0.358
1957089208,sadness,I don't want her to leave..,dont want leav,dont want leave,0.363,0.297,0.341,0.379,0.621,0.0
1957089465,happiness,"good lord, just seen the agency work for our upcoming Open Day. Money for Jam",good lord seen agenc work upcom open day money jam,good lord seen agency work upcoming open day money jam,0.0,0.756,0.244,0.0,0.756,0.244
1957090408,sadness,"@KaliyahPjones lmao...thats sad, kinda discourages me 4rom goin if the shit's wack",mentionher lmaothat sad kinda discourag 4rom goin shit wack,mentionhere lmaothats sad kinda discourages 4rom goin shits wack,0.595,0.405,0.0,0.489,0.511,0.0
1957090496,sadness,@WillyNorthpole I wish I was there,mentionher wish,mentionhere wish,0.0,0.27,0.73,0.0,0.27,0.73
1957090643,sadness,"I miss my little Batty, she was only 3 months old when she got sick, she was always so fun and full of life &lt;3 Even at the very end...",miss littl batti 3 month old got sick alway fun full life lt3 even end,miss little batty 3 months old got sick always fun full life lt3 even end,0.255,0.573,0.172,0.255,0.573,0.172
1957091327,sadness,morning again! I hate mornings. So offensive!,morn hate morn offens,morning hate mornings offensive,0.77,0.23,0.0,0.552,0.448,0.0
1957091372,sadness,bed bed bed @samuelasanders do you never answer texts anymore?  I thought of you the other day and sent one but never heard back. Sad day,bed bed bed mentionher never answer text anymor thought day sent one never heard back sad day,bed bed bed mentionhere never answer texts anymore thought day sent one never heard back sad day,0.0,0.862,0.138,0.0,0.862,0.138
1957092017,sadness,@brianshead waah. We're no longer your peeps.,mentionher waah longer peep,mentionhere waah longer peeps,0.0,1.0,0.0,0.0,1.0,0.0
1957092623,sadness,@angelica_yo LOL wow dawg doesn't sound like you're playing!  I feel bad now haha,mentionher lol wow dawg doesnt sound like your play feel bad haha,mentionhere lol wow dawg doesnt sound like youre playing feel bad haha,0.244,0.261,0.495,0.238,0.254,0.508
1957093069,happiness,My little foster kittens are getting big...chubba and Winston are going 2 b missed when they get amazing homes.,littl foster kitten get bigchubba winston go 2 b miss get amaz home,little foster kittens getting bigchubba winston going 2 b missed get amazing homes,0.147,0.6,0.253,0.138,0.862,0.0
1957093920,sadness,@MariusLT I'm sorry about your bad driving experiences.,mentionher im sorri bad drive experi,mentionhere im sorry bad driving experiences,0.545,0.455,0.0,0.412,0.588,0.0
1957094323,sadness,Already misses @CMontecillo,alreadi miss mentionher,already misses mentionhere,0.487,0.513,0.0,0.444,0.556,0.0
1957096324,sadness,Gutted that the bathroom still isn't free- early work isn't going to happen  . And I need the loo!,gut bathroom still isnt free earli work isnt go happen need loo,gutted bathroom still isnt free early work isnt going happen  need loo,0.197,0.803,0.0,0.197,0.803,0.0
1957098844,sadness,thank you @ddlovato (: cant wait!!!! ummm btw ima crash still sick,thank mentionher cant wait ummm btw ima crash still sick,thank mentionhere  cant wait ummm btw ima crash still sick,0.387,0.452,0.161,0.387,0.452,0.161
1957098983,sadness,"First my work computer, now my home laptop is fucked.",first work comput home laptop fuck,first work computer home laptop fucked,0.468,0.532,0.0,0.412,0.588,0.0
1957100428,sadness,@joek949 It's depressing I'm stuck inside all day,mentionher depress im stuck insid day,mentionhere depressing im stuck inside day,0.535,0.465,0.0,0.565,0.435,0.0
1957100791,sadness,i hate being sick. i miss @cynthiasheree @lucyowns and @larilync,hate sick miss mentionher mentionher mentionher,hate sick miss mentionhere mentionhere mentionhere,0.741,0.259,0.0,0.741,0.259,0.0
1957101953,happiness,Getting ready for school - second maths test today  also its my last day of 3rd year!! Next week i will officially be in 4th year,get readi school second math test today also last day 3rd year next week offici 4th year,getting ready school  second maths test today also last day 3rd year next week officially 4th year,0.0,0.865,0.135,0.0,1.0,0.0
1957102054,sadness,"Woke Up,I Wanna Stay In My bed",woke upi wan na stay bed,woke upi wanna stay bed,0.0,1.0,0.0,0.0,1.0,0.0
1957102464,sadness,Upsidedown tomato plants died!,upsidedown tomato plant die,upsidedown tomato plants died,0.545,0.455,0.0,0.565,0.435,0.0
1957103831,sadness,@ddlovato Caan't Iht Be Earlier? ICant Wait That Long.  Ahar. (:,mentionher caant iht earlier icant wait long ahar,mentionhere caant iht earlier icant wait long ahar ,0.0,1.0,0.0,0.0,1.0,0.0
1957103842,happiness,"Friday yay!! And a bonus, don't have to drive to Wales tonight.  Athough will miss kitten cuddles and going for a ride",friday yay bonus dont drive wale tonight athough miss kitten cuddl go ride,friday yay bonus dont drive wales tonight athough miss kitten cuddles going ride,0.086,0.541,0.373,0.086,0.541,0.373
1957104948,sadness,@prncsztalia why do you hate me!?,mentionher hate,mentionhere hate,0.787,0.213,0.0,0.787,0.213,0.0
1957105755,sadness,http://twitpic.com/663vr - Wanted to visit the animals but we were too late,urlher want visit anim late,urlhere  wanted visit animals late,0.0,1.0,0.0,0.0,0.755,0.245
1957106328,sadness,#jonaswebcast i just missed it!!!!,jonaswebcast miss,jonaswebcast missed,0.688,0.312,0.0,0.615,0.385,0.0
1957106916,sadness,So exhausted..can't sleep. I don't like these nights,exhaustedc sleep dont like night,exhaustedcant sleep dont like nights,0.345,0.655,0.0,0.345,0.655,0.0
1957107095,sadness,i'm gonna miss all the live Comet action tomorrow! i have to go take care of my cousins and they don't have access to the interwebz,im gon na miss live comet action tomorrow go take care cousin dont access interwebz,im gonna miss live comet action tomorrow go take care cousins dont access interwebz,0.095,0.714,0.19,0.09,0.73,0.18
1957108151,sadness,@NothinButSin sorry to hear that.,mentionher sorri hear,mentionhere sorry hear,0.394,0.606,0.0,0.0,1.0,0.0
1957109281,sadness,Just found out I can't drink at this bar! Booo missing e1 at palomino's! No cheers sad face,found cant drink bar booo miss e1 palomino cheer sad face,found cant drink bar booo missing e1 palominos cheers sad face,0.323,0.488,0.189,0.294,0.5,0.206
1957111072,sadness,finished a whole box of ice cream,finish whole box ice cream,finished whole box ice cream,0.0,1.0,0.0,0.0,1.0,0.0
1957112843,happiness,"Ok, other then my shoe, the club is cool. Its fun, and its poppin except 4 the ppl tryna dance wit me",ok shoe club cool fun poppin except 4 ppl tryna danc wit,ok shoe club cool fun poppin except 4 ppl tryna dance wit,0.0,0.506,0.494,0.0,0.506,0.494
1957113346,happiness,"@o0hemmy lol hi emmy, latin would help me study for the aptitude tests to get into grad school ;\ thats why i wanna take it",mentionher lol hi emmi latin would help studi aptitud test get grad school that wan na take,mentionhere lol hi emmy latin would help study aptitude tests get grad school  thats wanna take,0.0,0.718,0.282,0.0,0.732,0.268
1957113650,sadness,@chrisontv88 btw I am not a wimp,mentionher btw wimp,mentionhere btw wimp,0.545,0.455,0.0,0.545,0.455,0.0
1957114575,sadness,@queenbmakeup i can't add you on myspace girly  it asks for a last name and email,mentionher cant add myspac gir ask last name email,mentionhere cant add myspace girly asks last name email,0.0,1.0,0.0,0.0,1.0,0.0
1957114960,sadness,I don't wanna go back to work   sleepy time.,dont wan na go back work sleepi time,dont wanna go back work sleepy time,0.0,1.0,0.0,0.0,1.0,0.0
1957116289,sadness,http://bit.ly/3W9w1  NOOOO! he goes for Orlando! OMG  I'm gonna CRY!!!!!!!!,urlher noooo goe orlando omg im gon na cri,urlhere noooo goes orlando omg im gonna cry,0.307,0.693,0.0,0.0,1.0,0.0
1957117968,sadness,"@johnpopham Morning John, yes I do, however I have a diary clash and sadly can't attend!",mentionher morn john yes howev diari clash sad cant attend,mentionhere morning john yes however diary clash sadly cant attend,0.207,0.593,0.2,0.225,0.58,0.196
1957118155,sadness,I miss my friend,miss friend,miss friend,0.333,0.0,0.667,0.333,0.0,0.667
1957118513,sadness,Yea i just saw this really sad commercial,yea saw realli sad commerci,yea saw really sad commercial,0.459,0.541,0.0,0.437,0.563,0.0
1957118612,sadness,Hmmm. Using TinyTwitter on a small non-touch screen is really not much fun,hmmm use tinytwitt small nontouch screen realli much fun,hmmm using tinytwitter small nontouch screen really much fun,0.0,0.691,0.309,0.0,0.708,0.292
1957120549,sadness,Hates having to sleep alone,hate sleep alon,hates sleep alone,0.831,0.169,0.0,0.649,0.351,0.0
1957120981,sadness,I loved johnny carson now I'm going to hate seeing jay leno go,love johnni carson im go hate see jay leno go,loved johnny carson im going hate seeing jay leno go,0.237,0.513,0.25,0.233,0.503,0.264
1957121259,sadness,even though everyone wanted to do a newish song and our teacher agreed :S old grumpy doesn't like us happy  haha,even though everyon want newish song teacher agre old grumpi doesnt like us happi haha,even though everyone wanted newish song teacher agreed old grumpy doesnt like us happy haha,0.241,0.519,0.24,0.115,0.652,0.234
1957121970,sadness,@razitul ya. i was suffering the whole day yesterday. met dentist and feel a bit better. i still look like rocky balboa though,mentionher ya suffer whole day yesterday met dentist feel bit better still look like rocki balboa though,mentionhere ya suffering whole day yesterday met dentist feel bit better still look like rocky balboa though,0.138,0.622,0.24,0.153,0.611,0.236
1957122923,sadness,I didn't get a callback for the play I cried...  oh well I guess it's back to being a techie..,didnt get callback play cri oh well guess back techi,didnt get callback play cried oh well guess back techie,0.338,0.51,0.153,0.168,0.659,0.173
1957123048,happiness,@UniqueMakis Awesome! Wish I could fly out to see her,mentionher awesom wish could fli see,mentionhere awesome wish could fly see,0.0,0.37,0.63,0.0,0.649,0.351
1957123281,sadness,@lunafactor I kinda wish I went with you now!.. I can't fall asleep,mentionher kinda wish went cant fall asleep,mentionhere kinda wish went cant fall asleep,0.0,0.714,0.286,0.0,0.714,0.286
1957125620,sadness,@Dakshinamurti Not yet... sorry,mentionher yet sorri,mentionhere yet sorry,0.394,0.606,0.0,0.0,1.0,0.0
1957126750,sadness,FALL ASLEEP ON ME AGAIN  But I know how it feels now LOL. Drag Me To Hell tonight! Quite excited,fall asleep know feel lol drag hell tonight quit excit,fall asleep know feels lol drag hell tonight quite excited,0.361,0.333,0.305,0.399,0.429,0.172
1957128448,happiness,someone take me to LA  I NEED TO SEE THE LEMON TREE,someon take la need see lemon tree,someone take la need see lemon tree,0.0,1.0,0.0,0.0,1.0,0.0
1957128473,sadness,um... so I don't think my text msgs have a &quot;subject line&quot; ... I fail,um dont think text msgs quotsubject linequot fail,um dont think text msgs quotsubject linequot  fail,0.333,0.667,0.0,0.333,0.667,0.0
1957128727,sadness,tummy ache.,tummi ach,tummy ache,0.722,0.278,0.0,0.0,1.0,0.0
1957130105,happiness,"@hiracdelest who's the one always working now?  oh yeah, still me.",mentionher whos one alway work oh yeah still,mentionhere whos one always working oh yeah still,0.0,0.761,0.239,0.0,0.761,0.239
1957130797,sadness,"@askegg I'm sorry, Andrew. I wish there was something I could do...",mentionher im sorri andrew wish someth could,mentionhere im sorry andrew wish something could,0.144,0.556,0.3,0.0,0.69,0.31
1957131196,sadness,as if i finsh work at eleven.. IS THAT EVEN ALLOWD?  cauz i really dont want to.. lol,finsh work eleven even allowd cauz realli dont want lol,finsh work eleven even allowd cauz really dont want lol,0.339,0.661,0.0,0.308,0.692,0.0
1957131626,sadness,"@AmandaMallard i'm not at chaseton's either  please don't die, my heart will be really sad",mentionher im chaseton either pleas dont die heart realli sad,mentionhere im chasetons either please dont die heart really sad,0.214,0.442,0.344,0.218,0.562,0.221
